"E","tau","L","rho"
"2","1","700","0.740702260947338"
"2","1","700","0.7841170632096232"
"2","1","700","0.7410170578601216"
"2","1","700","0.7750438651911429"
"2","1","700","0.7487027407973805"
"2","1","700","0.73850340173012"
"2","1","700","0.7962023785926442"
"2","1","700","0.7759741449866385"
"2","1","700","0.7713397033462202"
"2","1","700","0.7475063251642067"
"2","1","700","0.7850855607786517"
"2","1","700","0.7524804009658219"
"2","1","700","0.7941145880435893"
"2","1","700","0.7473712000792095"
"2","1","700","0.7735133312582778"
"2","1","700","0.7995958280156881"
"2","1","700","0.7485982744601498"
"2","1","700","0.7686513666839111"
"2","1","700","0.7967668071709856"
"2","1","700","0.7626695770969365"
"2","1","700","0.7553685619446082"
"2","1","700","0.7913766778122097"
"2","1","700","0.763275061430582"
"2","1","700","0.7741020026805128"
"2","1","700","0.7704550333596356"
"2","1","700","0.7531542744026793"
"2","1","700","0.7600005986866355"
"2","1","700","0.7663191151256091"
"2","1","700","0.7855130858123729"
"2","1","700","0.7783551751811157"
"2","1","700","0.7622390977642104"
"2","1","700","0.7570447405770044"
"2","1","700","0.7491137731163064"
"2","1","700","0.751185028693911"
"2","1","700","0.7667565908633786"
"2","1","700","0.7740065887913652"
"2","1","700","0.7579541760533981"
"2","1","700","0.7602808139784945"
"2","1","700","0.7591089615729114"
"2","1","700","0.7387997587422876"
"2","1","700","0.7636785976731117"
"2","1","700","0.775045370881433"
"2","1","700","0.7540259289667183"
"2","1","700","0.7732276721665037"
"2","1","700","0.7380253404740104"
"2","1","700","0.7704774685145768"
"2","1","700","0.7775667314427237"
"2","1","700","0.7457318147926415"
"2","1","800","0.7539842638172645"
"2","1","800","0.7608165483524676"
"2","1","800","0.8031436458824818"
"2","1","800","0.7912383207363763"
"2","1","800","0.7771913564761056"
"2","1","800","0.7756894365883107"
"2","1","800","0.7862977097672798"
"2","1","800","0.7974597655930955"
"2","1","800","0.7621959462604421"
"2","1","800","0.7475454926217463"
"2","1","800","0.7698994749956942"
"2","1","800","0.786454994678622"
"2","1","800","0.7799126447118593"
"2","1","800","0.7464146874158418"
"2","1","800","0.7565136774303617"
"2","1","800","0.763572195929602"
"2","1","800","0.7869821807964048"
"2","1","800","0.7595729105809705"
"2","1","800","0.7796729373991709"
"2","1","800","0.7547394564757005"
"2","1","800","0.7725299117363976"
"2","1","800","0.7604327186005045"
"2","1","800","0.7649005413132667"
"2","1","800","0.7685357941402888"
"2","1","800","0.7444943055633544"
"2","1","800","0.7777888571627605"
"2","1","800","0.7436408467258521"
"2","1","800","0.7709416906837183"
"2","1","800","0.7302487610283394"
"2","1","800","0.7615802976090391"
"2","1","800","0.7727148309909614"
"2","1","800","0.7963142892090214"
"2","1","800","0.7678399385664173"
"2","1","800","0.7745258034800393"
"2","1","800","0.7366277782702411"
"2","1","800","0.7517053074570511"
"2","1","800","0.7545308476406618"
"2","1","800","0.7886915796796324"
"2","1","800","0.7917075970428998"
"2","1","800","0.7480747841703357"
"2","1","800","0.7739388162973974"
"2","1","800","0.8071480698447794"
"2","1","800","0.7799140361801095"
"2","1","800","0.7682809521116092"
"2","1","800","0.7762131050507027"
"2","1","800","0.7933139504447894"
"2","1","800","0.7286238469766184"
"2","1","800","0.7782239915088918"
"2","1","800","0.78114001796904"
"2","1","800","0.7800834656516464"
