,E,tau,L,rho
16406,2.0,3.0,800.0,0.9489618539810181
16407,2.0,3.0,800.0,0.966253936290741
16408,2.0,3.0,800.0,0.9733469486236572
16409,2.0,3.0,800.0,0.9711805582046509
16410,2.0,3.0,800.0,0.9951776266098022
16411,2.0,3.0,800.0,0.93145751953125
16412,2.0,3.0,800.0,0.9797779321670532
16413,2.0,3.0,800.0,0.9769247770309448
16414,2.0,3.0,800.0,0.9976124167442322
16415,2.0,3.0,800.0,0.9524370431900024
16416,2.0,3.0,800.0,0.970836341381073
16417,2.0,3.0,800.0,0.996884822845459
16418,2.0,3.0,800.0,0.9327046871185303
16419,2.0,3.0,800.0,0.9971481561660767
16420,2.0,3.0,800.0,0.9630704522132874
16421,2.0,3.0,800.0,0.9622334241867065
16422,2.0,3.0,800.0,0.9683209657669067
16423,2.0,3.0,800.0,0.9875139594078064
16424,2.0,3.0,800.0,0.9770004749298096
16425,2.0,3.0,800.0,0.968275249004364
16426,2.0,3.0,800.0,0.9861816763877869
16427,2.0,3.0,800.0,0.9877886176109314
16428,2.0,3.0,800.0,0.9880075454711914
16429,2.0,3.0,800.0,0.993790864944458
16430,2.0,3.0,800.0,0.974128007888794
16431,2.0,3.0,800.0,0.9806472063064575
16432,2.0,3.0,800.0,0.9706504344940186
16433,2.0,3.0,800.0,0.9872934818267822
16434,2.0,3.0,800.0,0.992037296295166
16435,2.0,3.0,800.0,0.9625083804130554
16436,2.0,3.0,800.0,0.9763902425765991
16437,2.0,3.0,800.0,0.9835575819015503
16438,2.0,3.0,800.0,0.9945350289344788
16439,2.0,3.0,800.0,0.9888398051261902
16440,2.0,3.0,800.0,0.9951133728027344
16441,2.0,3.0,800.0,0.9849633574485779
16442,2.0,3.0,800.0,0.977154016494751
16443,2.0,3.0,800.0,0.9930143356323242
16444,2.0,3.0,800.0,0.996553361415863
16445,2.0,3.0,800.0,0.9806182384490967
16446,2.0,3.0,800.0,0.975044846534729
16447,2.0,3.0,800.0,0.9904863834381104
16448,2.0,3.0,800.0,0.9825832843780518
16449,2.0,3.0,800.0,0.9437594413757324
16450,2.0,3.0,800.0,0.9899917244911194
16451,2.0,3.0,800.0,0.9195530414581299
16452,2.0,3.0,800.0,0.9776837825775146
16453,2.0,3.0,800.0,0.9942501187324524
16454,2.0,3.0,800.0,0.9897056221961975
16455,2.0,3.0,800.0,0.9890069961547852
16456,2.0,3.0,800.0,0.9722281098365784
16457,2.0,3.0,800.0,0.9693006277084351
16458,2.0,3.0,800.0,0.9709140658378601
16459,2.0,3.0,800.0,0.9832157492637634
16460,2.0,3.0,800.0,0.9720541834831238
16461,2.0,3.0,800.0,0.9717271327972412
16462,2.0,3.0,800.0,0.9686017632484436
16463,2.0,3.0,800.0,0.9983716011047363
16464,2.0,3.0,800.0,0.9805390238761902
16465,2.0,3.0,800.0,0.9655735492706299
16466,2.0,3.0,800.0,0.9850494265556335
16467,2.0,3.0,800.0,0.9910968542098999
16468,2.0,3.0,800.0,0.98607337474823
16469,2.0,3.0,800.0,0.9821784496307373
16470,2.0,3.0,800.0,0.98798668384552
16471,2.0,3.0,800.0,0.9944400191307068
16472,2.0,3.0,800.0,0.9584676623344421
16473,2.0,3.0,800.0,0.9955565333366394
16474,2.0,3.0,800.0,0.9604600667953491
16475,2.0,3.0,800.0,0.9279323816299438
16476,2.0,3.0,800.0,0.9057245254516602
16477,2.0,3.0,800.0,0.9837723970413208
16478,2.0,3.0,800.0,0.9765766263008118
16479,2.0,3.0,800.0,0.9962826371192932
16480,2.0,3.0,800.0,0.987343966960907
16481,2.0,3.0,800.0,0.9845200181007385
16482,2.0,3.0,800.0,0.99164879322052
16483,2.0,3.0,800.0,0.9809227585792542
16484,2.0,3.0,800.0,0.9969280362129211
16485,2.0,3.0,800.0,0.9838727116584778
16486,2.0,3.0,800.0,0.9739769101142883
16487,2.0,3.0,800.0,0.9840152263641357
16488,2.0,3.0,800.0,0.9782312512397766
16489,2.0,3.0,800.0,0.9519261717796326
16490,2.0,3.0,800.0,0.9693121910095215
16491,2.0,3.0,800.0,0.9952419996261597
16492,2.0,3.0,800.0,0.9853245615959167
16493,2.0,3.0,800.0,0.9541376829147339
16494,2.0,3.0,800.0,0.9532199501991272
16495,2.0,3.0,800.0,0.9843968749046326
16496,2.0,3.0,800.0,0.9669965505599976
16497,2.0,3.0,800.0,0.9780812859535217
16498,2.0,3.0,800.0,0.9832532405853271
16499,2.0,3.0,800.0,0.9894756078720093
16500,3.0,1.0,800.0,0.8539913892745972
16501,3.0,1.0,800.0,0.8415405750274658
16502,3.0,1.0,800.0,0.8493439555168152
16503,3.0,1.0,800.0,0.8509814143180847
16504,3.0,1.0,800.0,0.8392335772514343
16505,3.0,1.0,800.0,0.867127537727356
16506,3.0,1.0,800.0,0.8389638662338257
16507,3.0,1.0,800.0,0.8750687837600708
16508,3.0,1.0,800.0,0.8797844052314758
16509,3.0,1.0,800.0,0.8843918442726135
16510,3.0,1.0,800.0,0.8544568419456482
16511,3.0,1.0,800.0,0.8846884965896606
16512,3.0,1.0,800.0,0.9116454124450684
16513,3.0,1.0,800.0,0.890052080154419
16514,3.0,1.0,800.0,0.8725981712341309
16515,3.0,1.0,800.0,0.8826654553413391
16516,3.0,1.0,800.0,0.8770546913146973
16517,3.0,1.0,800.0,0.8645366430282593
16518,3.0,1.0,800.0,0.8736366629600525
16519,3.0,1.0,800.0,0.9230667948722839
16520,3.0,1.0,800.0,0.8843734264373779
16521,3.0,1.0,800.0,0.84993976354599
16522,3.0,1.0,800.0,0.8483456969261169
16523,3.0,1.0,800.0,0.8758160471916199
16524,3.0,1.0,800.0,0.88956618309021
16525,3.0,1.0,800.0,0.8621726036071777
16526,3.0,1.0,800.0,0.881301760673523
16527,3.0,1.0,800.0,0.8904159665107727
16528,3.0,1.0,800.0,0.870155394077301
16529,3.0,1.0,800.0,0.9026833176612854
16530,3.0,1.0,800.0,0.8622761964797974
16531,3.0,1.0,800.0,0.8568045496940613
16532,3.0,1.0,800.0,0.8609166741371155
16533,3.0,1.0,800.0,0.8997127413749695
16534,3.0,1.0,800.0,0.9038200974464417
16535,3.0,1.0,800.0,0.8383315801620483
16536,3.0,1.0,800.0,0.8800897598266602
16537,3.0,1.0,800.0,0.8888855576515198
16538,3.0,1.0,800.0,0.8689271807670593
16539,3.0,1.0,800.0,0.9313649535179138
16540,3.0,1.0,800.0,0.8910083174705505
16541,3.0,1.0,800.0,0.8727656602859497
16542,3.0,1.0,800.0,0.9036622047424316
16543,3.0,1.0,800.0,0.9310493469238281
16544,3.0,1.0,800.0,0.9071530699729919
16545,3.0,1.0,800.0,0.8729451298713684
16546,3.0,1.0,800.0,0.8839976191520691
16547,3.0,1.0,800.0,0.8846964836120605
16548,3.0,1.0,800.0,0.8252406120300293
16549,3.0,1.0,800.0,0.8641788959503174
16550,3.0,1.0,800.0,0.9266963601112366
16551,3.0,1.0,800.0,0.9170276522636414
16552,3.0,1.0,800.0,0.8839065432548523
16553,3.0,1.0,800.0,0.9132255911827087
16554,3.0,1.0,800.0,0.8680539131164551
16555,3.0,1.0,800.0,0.8757281303405762
16556,3.0,1.0,800.0,0.9054504632949829
16557,3.0,1.0,800.0,0.8756356835365295
16558,3.0,1.0,800.0,0.8896313905715942
16559,3.0,1.0,800.0,0.9273864030838013
16560,3.0,1.0,800.0,0.8557505011558533
16561,3.0,1.0,800.0,0.8972283601760864
16562,3.0,1.0,800.0,0.877557635307312
16563,3.0,1.0,800.0,0.8821250200271606
16564,3.0,1.0,800.0,0.8491614460945129
16565,3.0,1.0,800.0,0.8569934368133545
16566,3.0,1.0,800.0,0.8118057250976562
16567,3.0,1.0,800.0,0.8469482064247131
16568,3.0,1.0,800.0,0.8086332678794861
16569,3.0,1.0,800.0,0.8906428813934326
16570,3.0,1.0,800.0,0.7856326699256897
16571,3.0,1.0,800.0,0.8772977590560913
16572,3.0,1.0,800.0,0.8951614499092102
16573,3.0,1.0,800.0,0.8807252645492554
16574,3.0,1.0,800.0,0.8860713839530945
16575,3.0,1.0,800.0,0.884115993976593
16576,3.0,1.0,800.0,0.9200140237808228
16577,3.0,1.0,800.0,0.8739504814147949
16578,3.0,1.0,800.0,0.863987147808075
16579,3.0,1.0,800.0,0.8628620505332947
16580,3.0,1.0,800.0,0.8907061219215393
16581,3.0,1.0,800.0,0.9047842025756836
16582,3.0,1.0,800.0,0.8431562781333923
16583,3.0,1.0,800.0,0.8354859352111816
16584,3.0,1.0,800.0,0.8736878633499146
16585,3.0,1.0,800.0,0.9055820107460022
16586,3.0,1.0,800.0,0.8578969240188599
16587,3.0,1.0,800.0,0.8804827928543091
16588,3.0,1.0,800.0,0.8419519066810608
16589,3.0,1.0,800.0,0.785230815410614
16590,3.0,1.0,800.0,0.8780428171157837
16591,3.0,1.0,800.0,0.8849290609359741
16592,3.0,1.0,800.0,0.8580067753791809
16593,3.0,1.0,800.0,0.8254333734512329
16594,3.0,1.0,800.0,0.8232592940330505
16595,3.0,1.0,800.0,0.8691004514694214
16596,3.0,1.0,800.0,0.8641102313995361
16597,3.0,1.0,800.0,0.8369942903518677
16598,3.0,1.0,800.0,0.8974206447601318
16599,3.0,1.0,800.0,0.8851194977760315
16600,3.0,1.0,800.0,0.9133824110031128
16601,3.0,1.0,800.0,0.8808064460754395
16602,3.0,1.0,800.0,0.8469520211219788
16603,3.0,1.0,800.0,0.8746258020401001
16604,3.0,1.0,800.0,0.8676395416259766
16605,3.0,1.0,800.0,0.8997858166694641
16606,3.0,1.0,800.0,0.875537097454071
16607,3.0,1.0,800.0,0.8785192966461182
16608,3.0,1.0,800.0,0.8750636577606201
16609,3.0,1.0,800.0,0.8188143372535706
16610,3.0,1.0,800.0,0.845084547996521
16611,3.0,1.0,800.0,0.838698148727417
16612,3.0,1.0,800.0,0.861048698425293
16613,3.0,1.0,800.0,0.8296796083450317
16614,3.0,1.0,800.0,0.8194547295570374
16615,3.0,1.0,800.0,0.884225070476532
16616,3.0,1.0,800.0,0.849499523639679
16617,3.0,1.0,800.0,0.8267487287521362
16618,3.0,1.0,800.0,0.8736500144004822
16619,3.0,1.0,800.0,0.9016045928001404
16620,3.0,1.0,800.0,0.8860081434249878
16621,3.0,1.0,800.0,0.8914259076118469
16622,3.0,1.0,800.0,0.912451982498169
16623,3.0,1.0,800.0,0.8582110404968262
16624,3.0,1.0,800.0,0.9130159616470337
16625,3.0,1.0,800.0,0.8747250437736511
16626,3.0,1.0,800.0,0.894040048122406
16627,3.0,1.0,800.0,0.8597825169563293
16628,3.0,1.0,800.0,0.8781558275222778
16629,3.0,1.0,800.0,0.9137388467788696
16630,3.0,1.0,800.0,0.8218869566917419
16631,3.0,1.0,800.0,0.8446402549743652
16632,3.0,1.0,800.0,0.9010672569274902
16633,3.0,1.0,800.0,0.8930380344390869
16634,3.0,1.0,800.0,0.8778125643730164
16635,3.0,1.0,800.0,0.9234102964401245
16636,3.0,1.0,800.0,0.9082594513893127
16637,3.0,1.0,800.0,0.8264047503471375
16638,3.0,1.0,800.0,0.8940534591674805
16639,3.0,1.0,800.0,0.8968634605407715
16640,3.0,1.0,800.0,0.8894585967063904
16641,3.0,1.0,800.0,0.878598690032959
16642,3.0,1.0,800.0,0.8965319991111755
16643,3.0,1.0,800.0,0.8631168603897095
16644,3.0,1.0,800.0,0.8864127993583679
16645,3.0,1.0,800.0,0.8672149181365967
16646,3.0,1.0,800.0,0.9383796453475952
16647,3.0,1.0,800.0,0.8660830855369568
16648,3.0,1.0,800.0,0.8655824661254883
16649,3.0,1.0,800.0,0.8569314479827881
16650,3.0,1.0,800.0,0.8640235662460327
16651,3.0,1.0,800.0,0.852784276008606
16652,3.0,1.0,800.0,0.8286975026130676
16653,3.0,1.0,800.0,0.905369758605957
16654,3.0,1.0,800.0,0.8552044630050659
16655,3.0,1.0,800.0,0.9148261547088623
16656,3.0,1.0,800.0,0.9022806286811829
16657,3.0,1.0,800.0,0.8781225085258484
16658,3.0,1.0,800.0,0.8803777098655701
16659,3.0,1.0,800.0,0.9059585332870483
16660,3.0,1.0,800.0,0.9181172847747803
16661,3.0,1.0,800.0,0.8949069380760193
16662,3.0,1.0,800.0,0.8127862811088562
16663,3.0,1.0,800.0,0.8711987733840942
16664,3.0,1.0,800.0,0.855712890625
16665,3.0,1.0,800.0,0.8730940818786621
16666,3.0,1.0,800.0,0.848829448223114
16667,3.0,1.0,800.0,0.8850821852684021
16668,3.0,1.0,800.0,0.9186807870864868
16669,3.0,1.0,800.0,0.9024347066879272
16670,3.0,1.0,800.0,0.8709527254104614
16671,3.0,1.0,800.0,0.8678724765777588
16672,3.0,1.0,800.0,0.8897287249565125
16673,3.0,1.0,800.0,0.8834729790687561
16674,3.0,1.0,800.0,0.8608518838882446
16675,3.0,1.0,800.0,0.9198030829429626
16676,3.0,1.0,800.0,0.9167646765708923
16677,3.0,1.0,800.0,0.8516236543655396
16678,3.0,1.0,800.0,0.8242040872573853
16679,3.0,1.0,800.0,0.8787378668785095
16680,3.0,1.0,800.0,0.8793997168540955
16681,3.0,1.0,800.0,0.8097084760665894
16682,3.0,1.0,800.0,0.8536505103111267
16683,3.0,1.0,800.0,0.8681255578994751
16684,3.0,1.0,800.0,0.8466753959655762
16685,3.0,1.0,800.0,0.8693385720252991
16686,3.0,1.0,800.0,0.8612779378890991
16687,3.0,1.0,800.0,0.8820139169692993
16688,3.0,1.0,800.0,0.9361264109611511
16689,3.0,1.0,800.0,0.8725973963737488
16690,3.0,1.0,800.0,0.8647313714027405
16691,3.0,1.0,800.0,0.8790993690490723
16692,3.0,1.0,800.0,0.8977031111717224
16693,3.0,1.0,800.0,0.8497292399406433
16694,3.0,1.0,800.0,0.8473631739616394
16695,3.0,1.0,800.0,0.8855931162834167
16696,3.0,1.0,800.0,0.873472273349762
16697,3.0,1.0,800.0,0.9042786359786987
16698,3.0,1.0,800.0,0.8678687810897827
16699,3.0,1.0,800.0,0.8227332830429077
16700,3.0,1.0,800.0,0.8615041375160217
16701,3.0,1.0,800.0,0.8504114151000977
16702,3.0,1.0,800.0,0.9247580766677856
16703,3.0,1.0,800.0,0.8656068444252014
16704,3.0,1.0,800.0,0.8960317373275757
16705,3.0,1.0,800.0,0.8602684140205383
16706,3.0,1.0,800.0,0.8553457856178284
16707,3.0,1.0,800.0,0.8642200231552124
16708,3.0,1.0,800.0,0.8842732906341553
16709,3.0,1.0,800.0,0.9044433236122131
16710,3.0,1.0,800.0,0.9095121622085571
16711,3.0,1.0,800.0,0.8394384980201721
16712,3.0,1.0,800.0,0.904721736907959
16713,3.0,1.0,800.0,0.9274656176567078
16714,3.0,1.0,800.0,0.9180314540863037
16715,3.0,1.0,800.0,0.8814053535461426
16716,3.0,1.0,800.0,0.907993733882904
16717,3.0,1.0,800.0,0.8993512988090515
16718,3.0,1.0,800.0,0.8459216356277466
16719,3.0,1.0,800.0,0.8416288495063782
16720,3.0,1.0,800.0,0.918313205242157
16721,3.0,1.0,800.0,0.8754250407218933
16722,3.0,1.0,800.0,0.82831209897995
16723,3.0,1.0,800.0,0.8786689639091492
16724,3.0,1.0,800.0,0.84688800573349
16725,3.0,1.0,800.0,0.870885968208313
16726,3.0,1.0,800.0,0.8955882787704468
16727,3.0,1.0,800.0,0.9122597575187683
16728,3.0,1.0,800.0,0.842818021774292
16729,3.0,1.0,800.0,0.8919588327407837
16730,3.0,1.0,800.0,0.8766318559646606
16731,3.0,1.0,800.0,0.876453161239624
16732,3.0,1.0,800.0,0.8921507000923157
16733,3.0,1.0,800.0,0.8389540910720825
16734,3.0,1.0,800.0,0.8831172585487366
16735,3.0,1.0,800.0,0.8777095079421997
16736,3.0,1.0,800.0,0.846316397190094
16737,3.0,1.0,800.0,0.880774974822998
16738,3.0,1.0,800.0,0.8383430242538452
16739,3.0,1.0,800.0,0.849890410900116
16740,3.0,1.0,800.0,0.8065274953842163
16741,3.0,1.0,800.0,0.871504008769989
16742,3.0,1.0,800.0,0.9005447626113892
16743,3.0,1.0,800.0,0.8005760908126831
16744,3.0,1.0,800.0,0.8904806971549988
16745,3.0,1.0,800.0,0.8816258311271667
16746,3.0,1.0,800.0,0.9123456478118896
16747,3.0,1.0,800.0,0.920201301574707
16748,3.0,1.0,800.0,0.902267336845398
16749,3.0,1.0,800.0,0.8998593688011169
16750,3.0,2.0,800.0,0.9779980778694153
16751,3.0,2.0,800.0,0.9950039982795715
16752,3.0,2.0,800.0,0.9871347546577454
16753,3.0,2.0,800.0,0.984473705291748
16754,3.0,2.0,800.0,0.9966713786125183
16755,3.0,2.0,800.0,0.98444002866745
16756,3.0,2.0,800.0,0.9830396771430969
16757,3.0,2.0,800.0,0.9940280914306641
16758,3.0,2.0,800.0,0.9751244187355042
16759,3.0,2.0,800.0,0.9872238039970398
16760,3.0,2.0,800.0,0.979795515537262
16761,3.0,2.0,800.0,0.9550418257713318
16762,3.0,2.0,800.0,0.9950211644172668
16763,3.0,2.0,800.0,0.9818001985549927
16764,3.0,2.0,800.0,0.9843781590461731
16765,3.0,2.0,800.0,0.973206102848053
16766,3.0,2.0,800.0,0.9571217894554138
16767,3.0,2.0,800.0,0.9593478441238403
16768,3.0,2.0,800.0,0.992017924785614
16769,3.0,2.0,800.0,0.9677830338478088
16770,3.0,2.0,800.0,0.9913398027420044
16771,3.0,2.0,800.0,0.9818663597106934
16772,3.0,2.0,800.0,0.9673782587051392
16773,3.0,2.0,800.0,0.9794197082519531
16774,3.0,2.0,800.0,0.9805456399917603
16775,3.0,2.0,800.0,0.9964644908905029
16776,3.0,2.0,800.0,0.9924004673957825
16777,3.0,2.0,800.0,0.9620680212974548
16778,3.0,2.0,800.0,0.8685579299926758
16779,3.0,2.0,800.0,0.9673618078231812
16780,3.0,2.0,800.0,0.9796212315559387
16781,3.0,2.0,800.0,0.964722216129303
16782,3.0,2.0,800.0,0.9935148358345032
16783,3.0,2.0,800.0,0.9920555949211121
16784,3.0,2.0,800.0,0.9961445927619934
16785,3.0,2.0,800.0,0.9554013013839722
16786,3.0,2.0,800.0,0.9712435603141785
16787,3.0,2.0,800.0,0.9784001111984253
16788,3.0,2.0,800.0,0.9511285424232483
16789,3.0,2.0,800.0,0.9694404602050781
16790,3.0,2.0,800.0,0.9848595261573792
16791,3.0,2.0,800.0,0.9897363781929016
16792,3.0,2.0,800.0,0.977658212184906
16793,3.0,2.0,800.0,0.9907275438308716
16794,3.0,2.0,800.0,0.905587911605835
16795,3.0,2.0,800.0,0.9833827018737793
16796,3.0,2.0,800.0,0.9933136105537415
16797,3.0,2.0,800.0,0.9619999527931213
16798,3.0,2.0,800.0,0.9828383326530457
16799,3.0,2.0,800.0,0.9891975522041321
16800,3.0,2.0,800.0,0.9826342463493347
16801,3.0,2.0,800.0,0.9905057549476624
16802,3.0,2.0,800.0,0.9801608324050903
16803,3.0,2.0,800.0,0.9132431149482727
16804,3.0,2.0,800.0,0.9859514236450195
16805,3.0,2.0,800.0,0.9730662703514099
16806,3.0,2.0,800.0,0.995120644569397
16807,3.0,2.0,800.0,0.9740490913391113
16808,3.0,2.0,800.0,0.9634384512901306
16809,3.0,2.0,800.0,0.9784363508224487
16810,3.0,2.0,800.0,0.9905464053153992
16811,3.0,2.0,800.0,0.9919376969337463
16812,3.0,2.0,800.0,0.947515606880188
16813,3.0,2.0,800.0,0.9625839591026306
16814,3.0,2.0,800.0,0.9696295261383057
16815,3.0,2.0,800.0,0.9955580830574036
16816,3.0,2.0,800.0,0.9882997870445251
16817,3.0,2.0,800.0,0.9850162267684937
16818,3.0,2.0,800.0,0.9794813394546509
16819,3.0,2.0,800.0,0.9541836380958557
16820,3.0,2.0,800.0,0.9874586462974548
16821,3.0,2.0,800.0,0.972067654132843
16822,3.0,2.0,800.0,0.9570460915565491
16823,3.0,2.0,800.0,0.9781619906425476
16824,3.0,2.0,800.0,0.992377519607544
16825,3.0,2.0,800.0,0.9311432838439941
16826,3.0,2.0,800.0,0.9468200206756592
16827,3.0,2.0,800.0,0.97206050157547
16828,3.0,2.0,800.0,0.9874814748764038
16829,3.0,2.0,800.0,0.995233952999115
16830,3.0,2.0,800.0,0.9854264855384827
16831,3.0,2.0,800.0,0.9491879343986511
16832,3.0,2.0,800.0,0.9595586061477661
16833,3.0,2.0,800.0,0.9650759696960449
16834,3.0,2.0,800.0,0.992317795753479
16835,3.0,2.0,800.0,0.9739649295806885
16836,3.0,2.0,800.0,0.986544132232666
16837,3.0,2.0,800.0,0.9813502430915833
16838,3.0,2.0,800.0,0.959063708782196
16839,3.0,2.0,800.0,0.9602005481719971
16840,3.0,2.0,800.0,0.9893072843551636
16841,3.0,2.0,800.0,0.9983450770378113
16842,3.0,2.0,800.0,0.9774190783500671
16843,3.0,2.0,800.0,0.9817377328872681
16844,3.0,2.0,800.0,0.9471747279167175
16845,3.0,2.0,800.0,0.9802061915397644
16846,3.0,2.0,800.0,0.9805501103401184
16847,3.0,2.0,800.0,0.9890398979187012
16848,3.0,2.0,800.0,0.9885520935058594
16849,3.0,2.0,800.0,0.9917579293251038
16850,3.0,2.0,800.0,0.9747180938720703
16851,3.0,2.0,800.0,0.9531735181808472
16852,3.0,2.0,800.0,0.9717512726783752
16853,3.0,2.0,800.0,0.9374407529830933
16854,3.0,2.0,800.0,0.9954632520675659
16855,3.0,2.0,800.0,0.98100745677948
16856,3.0,2.0,800.0,0.9583406448364258
16857,3.0,2.0,800.0,0.9532845616340637
16858,3.0,2.0,800.0,0.982467532157898
16859,3.0,2.0,800.0,0.9661291241645813
16860,3.0,2.0,800.0,0.9857894778251648
16861,3.0,2.0,800.0,0.9916666150093079
16862,3.0,2.0,800.0,0.9808815121650696
16863,3.0,2.0,800.0,0.9830412864685059
16864,3.0,2.0,800.0,0.9884979128837585
16865,3.0,2.0,800.0,0.9958465099334717
16866,3.0,2.0,800.0,0.9733907580375671
16867,3.0,2.0,800.0,0.9785116910934448
16868,3.0,2.0,800.0,0.9475427269935608
16869,3.0,2.0,800.0,0.9606714248657227
16870,3.0,2.0,800.0,0.9862191677093506
16871,3.0,2.0,800.0,0.9946937561035156
16872,3.0,2.0,800.0,0.9790409803390503
16873,3.0,2.0,800.0,0.9954239726066589
16874,3.0,2.0,800.0,0.9751740097999573
16875,3.0,2.0,800.0,0.9784812927246094
16876,3.0,2.0,800.0,0.9813803434371948
16877,3.0,2.0,800.0,0.9830633997917175
16878,3.0,2.0,800.0,0.9970554709434509
16879,3.0,2.0,800.0,0.9703202247619629
16880,3.0,2.0,800.0,0.9835473299026489
16881,3.0,2.0,800.0,0.9521948099136353
16882,3.0,2.0,800.0,0.9746711850166321
16883,3.0,2.0,800.0,0.9800830483436584
16884,3.0,2.0,800.0,0.9706431031227112
16885,3.0,2.0,800.0,0.9476657509803772
16886,3.0,2.0,800.0,0.9707549214363098
16887,3.0,2.0,800.0,0.9559045433998108
16888,3.0,2.0,800.0,0.963962197303772
16889,3.0,2.0,800.0,0.9968265295028687
16890,3.0,2.0,800.0,0.9484485387802124
16891,3.0,2.0,800.0,0.981294572353363
16892,3.0,2.0,800.0,0.9519867897033691
16893,3.0,2.0,800.0,0.9864887595176697
16894,3.0,2.0,800.0,0.929481029510498
16895,3.0,2.0,800.0,0.9658522605895996
16896,3.0,2.0,800.0,0.9910294413566589
16897,3.0,2.0,800.0,0.9504904747009277
16898,3.0,2.0,800.0,0.9942522644996643
16899,3.0,2.0,800.0,0.9795849919319153
16900,3.0,2.0,800.0,0.9688764810562134
16901,3.0,2.0,800.0,0.9595579504966736
16902,3.0,2.0,800.0,0.9626885056495667
16903,3.0,2.0,800.0,0.983352541923523
16904,3.0,2.0,800.0,0.9815547466278076
16905,3.0,2.0,800.0,0.970519483089447
16906,3.0,2.0,800.0,0.8949850797653198
16907,3.0,2.0,800.0,0.980395495891571
16908,3.0,2.0,800.0,0.9867002367973328
16909,3.0,2.0,800.0,0.9817231297492981
16910,3.0,2.0,800.0,0.9905949831008911
16911,3.0,2.0,800.0,0.9874373078346252
16912,3.0,2.0,800.0,0.972588837146759
16913,3.0,2.0,800.0,0.9571483731269836
16914,3.0,2.0,800.0,0.9706889390945435
16915,3.0,2.0,800.0,0.9872133731842041
16916,3.0,2.0,800.0,0.9941503405570984
16917,3.0,2.0,800.0,0.9842838644981384
16918,3.0,2.0,800.0,0.9521607160568237
16919,3.0,2.0,800.0,0.9921966791152954
16920,3.0,2.0,800.0,0.9728351831436157
16921,3.0,2.0,800.0,0.954024612903595
16922,3.0,2.0,800.0,0.9514074921607971
16923,3.0,2.0,800.0,0.9792428016662598
16924,3.0,2.0,800.0,0.9923520684242249
16925,3.0,2.0,800.0,0.9653031826019287
16926,3.0,2.0,800.0,0.9861022233963013
16927,3.0,2.0,800.0,0.9561890363693237
16928,3.0,2.0,800.0,0.9958917498588562
16929,3.0,2.0,800.0,0.9933860301971436
16930,3.0,2.0,800.0,0.9266546964645386
16931,3.0,2.0,800.0,0.9310340285301208
16932,3.0,2.0,800.0,0.9736685156822205
16933,3.0,2.0,800.0,0.9727691411972046
16934,3.0,2.0,800.0,0.9486544728279114
16935,3.0,2.0,800.0,0.99467933177948
16936,3.0,2.0,800.0,0.9708263278007507
16937,3.0,2.0,800.0,0.9820646643638611
16938,3.0,2.0,800.0,0.9644240736961365
16939,3.0,2.0,800.0,0.9124243259429932
16940,3.0,2.0,800.0,0.9018650650978088
16941,3.0,2.0,800.0,0.9775684475898743
16942,3.0,2.0,800.0,0.9847517013549805
16943,3.0,2.0,800.0,0.9550732970237732
16944,3.0,2.0,800.0,0.979189932346344
16945,3.0,2.0,800.0,0.9933632612228394
16946,3.0,2.0,800.0,0.9930846095085144
16947,3.0,2.0,800.0,0.9643973112106323
16948,3.0,2.0,800.0,0.9868174195289612
16949,3.0,2.0,800.0,0.9709124565124512
16950,3.0,2.0,800.0,0.9752253293991089
16951,3.0,2.0,800.0,0.9761183261871338
16952,3.0,2.0,800.0,0.9627888202667236
16953,3.0,2.0,800.0,0.9917458295822144
16954,3.0,2.0,800.0,0.9925153851509094
16955,3.0,2.0,800.0,0.9601001143455505
16956,3.0,2.0,800.0,0.9945939779281616
16957,3.0,2.0,800.0,0.9623793959617615
16958,3.0,2.0,800.0,0.961609959602356
16959,3.0,2.0,800.0,0.9816832542419434
16960,3.0,2.0,800.0,0.9856059551239014
16961,3.0,2.0,800.0,0.9886740446090698
16962,3.0,2.0,800.0,0.9728814363479614
16963,3.0,2.0,800.0,0.9707051515579224
16964,3.0,2.0,800.0,0.9568992257118225
16965,3.0,2.0,800.0,0.9720677137374878
16966,3.0,2.0,800.0,0.9856306910514832
16967,3.0,2.0,800.0,0.9823859333992004
16968,3.0,2.0,800.0,0.9625253081321716
16969,3.0,2.0,800.0,0.9855430722236633
16970,3.0,2.0,800.0,0.9988947510719299
16971,3.0,2.0,800.0,0.9559124708175659
16972,3.0,2.0,800.0,0.9883611798286438
16973,3.0,2.0,800.0,0.9826064705848694
16974,3.0,2.0,800.0,0.9576350450515747
16975,3.0,2.0,800.0,0.9856461882591248
16976,3.0,2.0,800.0,0.977421760559082
16977,3.0,2.0,800.0,0.9772785305976868
16978,3.0,2.0,800.0,0.9737687706947327
16979,3.0,2.0,800.0,0.9766125679016113
16980,3.0,2.0,800.0,0.960997998714447
16981,3.0,2.0,800.0,0.9604460597038269
16982,3.0,2.0,800.0,0.9947423934936523
16983,3.0,2.0,800.0,0.9623515605926514
16984,3.0,2.0,800.0,0.9318196773529053
16985,3.0,2.0,800.0,0.9653576016426086
16986,3.0,2.0,800.0,0.992013156414032
16987,3.0,2.0,800.0,0.9428161382675171
16988,3.0,2.0,800.0,0.8934507966041565
16989,3.0,2.0,800.0,0.9784921407699585
16990,3.0,2.0,800.0,0.9121413230895996
16991,3.0,2.0,800.0,0.9817437529563904
